"offset [um]","PinCount []","Freq [GHz]","dB(St(VCC_moving_T1,VCC_moving_T1)) []"
-100,24,15.4,-0.417081175077842
-100,24,15.5,-0.430126731196292
-100,24,15.6,-0.446679238626038
-100,24,15.7,-0.467667811639121
-100,24,15.8,-0.494552889970865
-100,24,15.9,-0.52978954971892
-100,24,16,-0.577924698417003
-100,24,16.1,-0.648621080302922
-100,24,16.2,-0.766939708102243
-100,24,16.3,-1.02119680202182
-100,24,16.4,-1.93856270491001
-100,24,16.5,-6.64938759023516
-100,24,16.6,-1.69044868117843
-100,24,16.7,-1.12929755061225
-100,24,16.8,-1.14868947452345
-100,24,16.9,-1.32082163138773
-100,24,17,-1.60855408707176
-100,24,17.1,-2.03471700903548
-100,24,17.2,-2.61594661434593
-100,24,17.3,-3.21912920244282
-100,24,17.4,-3.33979806098014
-100,24,17.5,-2.68055335783917
-100,24,17.6,-1.89414138529252
-100,24,17.7,-1.48980137033823
-100,24,17.8,-1.53141565358298
-100,24,17.9,-2.04706912801845
-100,24,18,-3.1294364345201
-100,24,18.1,-4.50292109090037
-100,24,18.2,-4.78561177146083
-100,24,18.3,-3.71869084929768
-100,24,18.4,-2.60958765019689
-100,24,18.5,-1.8562303014485
-100,24,18.6,-1.37759507574829
-100,24,18.7,-1.06848200925296
-100,24,18.8,-0.862260945896179
-100,24,18.9,-0.720583243772459
-100,24,19,-0.621443455781457
-100,24,19.1,-0.552172725977748
-100,24,19.2,-0.505869291679602
-100,24,19.3,-0.480009822035828
-100,24,19.4,-0.477115735667644
-100,24,19.5,-0.509571809492225
-100,24,19.6,-0.619721133691459
-100,24,19.7,-0.988085935280091
-100,24,19.8,-3.01252378880616
-100,24,19.9,-9.49121366382916
-100,24,20,-1.42561369439681
-100,24,20.1,-0.624379446525856
-100,24,20.2,-0.416785901032342
-100,24,20.3,-0.33482282190823
-100,24,20.4,-0.294759719102544
-100,24,20.5,-0.273065651405271
-100,24,20.6,-0.261324042126566
-100,24,20.7,-0.256255524835763
-100,24,20.8,-0.256945000568088
-100,24,20.9,-0.264255509714351
-100,24,21,-0.281636383033255
-100,24,21.1,-0.318734185919913
-100,24,21.2,-0.406081541495703
-100,24,21.3,-0.678686189963558
-100,24,21.4,-2.2636461313151
-100,24,21.5,-3.03617383746192
-100,24,21.6,-0.672398626415328
-100,24,21.7,-0.354863153396154
-100,24,21.8,-0.268509781178423
-100,24,21.9,-0.235083949241968
-100,24,22,-0.21968691718581
-100,24,22.1,-0.212084367450131
-100,24,22.2,-0.208500313914853
-100,24,22.3,-0.20737493008416
-100,24,22.4,-0.208132880953216
-100,24,22.5,-0.210893213514363
-100,24,22.6,-0.216858650862134
-100,24,22.7,-0.230650434145684
-100,24,22.8,-0.274677744844402
-100,24,22.9,-0.432305929328176
-100,24,23,-0.279134973434404
-100,24,23.1,-0.223726791826558
-100,24,23.2,-0.214306635367813
-100,24,23.3,-0.214340414370002
-100,24,23.4,-0.223245930597479
-100,24,23.5,-0.250953256042645
-100,24,23.6,-0.234748221590951
-100,24,23.7,-0.227545830323428
-100,24,23.8,-0.226940001366385
-100,24,23.9,-0.228420929527533
-100,24,24,-0.230926686870299
-100,24,24.1,-0.234217138712051
-100,24,24.2,-0.238362026332068
-100,24,24.3,-0.243676933416942
-100,24,24.4,-0.250855499866
-100,24,24.5,-0.261408944385744
-100,24,24.6,-0.279309724133702
-100,24,24.7,-0.326952468579954
-100,24,24.8,-0.498268538711578
-100,24,24.9,-1.4220668702271
-100,24,25,-0.851990157420918
-100,24,25.1,-0.563484541615669
-100,24,25.2,-0.575052911538233
-100,24,25.3,-0.75043151117903
-100,24,25.4,-1.30409484478567
-100,24,25.5,-3.1742748132074
-100,24,25.6,-3.7181418586051
-100,24,25.7,-1.96520966913488
-100,24,25.8,-3.40302921472467
-100,24,25.9,-2.5363626110085
-100,24,26,-0.427914250251138
-100,24,26.1,-0.350329997268118
-100,24,26.2,-0.309874069892696
-100,24,26.3,-0.286525877568374
-100,24,26.4,-0.272583489069288
-100,24,26.5,-0.265302350443549
-100,24,26.6,-0.277312441995546
-100,24,26.7,-0.339410463732941
-100,24,26.8,-0.487520868654468
-100,24,26.9,-0.289387785086931
-100,24,27,-0.314196997515198
-100,24,27.1,-0.232851556655677
-100,24,27.2,-0.216953737231369
-100,24,27.3,-0.209465613266086
-100,24,27.4,-0.204160053572687
-100,24,27.5,-0.199764997006024
-100,24,27.6,-0.195852358126774
-100,24,27.7,-0.192237186437994
-100,24,27.8,-0.188826723495774
-100,24,27.9,-0.185569695261693
-100,24,28,-0.182435833314776
-100,24,28.1,-0.179406455787987
-100,24,28.2,-0.176469688663817
-100,24,28.3,-0.173617847986833
-100,24,28.4,-0.170845915950451
-100,24,28.5,-0.168150610313703
-100,24,28.6,-0.165529795336519
-100,24,28.7,-0.162982099757232
-100,24,28.8,-0.160506666599906
-100,24,28.9,-0.158102991310649
-100,24,29,-0.155770822731394
-100,24,29.1,-0.153510112807959
-100,24,29.2,-0.151321008943094
-100,24,29.3,-0.149203890384578
-100,24,29.4,-0.147159458803452
-100,24,29.5,-0.145188906625585
-100,24,29.6,-0.143294210463912
-100,24,29.7,-0.141478643135831
-100,24,29.8,-0.13974769443741
-100,24,29.9,-0.138110807493508
-100,24,30,-0.136584861385286
-100,24,30.1,-0.135201716453148
-100,24,30.2,-0.134026227703611
-100,24,30.3,-0.133204989962881
-100,24,30.4,-0.133122328251476
-100,24,30.5,-0.135030640375515
-100,24,30.6,-0.144543150376926
-100,24,30.7,-0.187420928943052
-100,24,30.8,-0.166473235219117
-100,24,30.9,-0.136872473412775
-100,24,31,-0.128586869436888
-100,24,31.1,-0.124985904657006
-100,24,31.2,-0.122832031442434
-100,24,31.3,-0.121283667448271
-100,24,31.4,-0.120052677750168
-100,24,31.5,-0.119020917464242
-100,24,31.6,-0.118134383087786
-100,24,31.7,-0.117367568156353
-100,24,31.8,-0.116709796397315
-100,24,31.9,-0.116159728845077
-100,24,32,-0.115723513392716
-100,24,32.1,-0.115415063043889
-100,24,32.2,-0.115258213721798
-100,24,32.3,-0.115291391698129
-100,24,32.4,-0.115576629284288
-100,24,32.5,-0.116217322778729
-100,24,32.6,-0.117395807908687
-100,24,32.7,-0.119462757101649
-100,24,32.8,-0.123194205870198
-100,24,32.9,-0.130835912438091
-100,24,33,-0.15551656534894
-100,24,33.1,-0.810046916790708
-100,24,33.2,-0.243078486370682
-100,24,33.3,-0.687412214858247
-100,24,33.4,-4.31056317671287
-100,24,33.5,-0.339922166978467
-100,24,33.6,-0.175704448086879
-100,24,33.7,-0.137979135538489
-100,24,33.8,-0.123757672196594
-100,24,33.9,-0.116941401342779
-100,24,34,-0.113179617495379
-100,24,34.1,-0.110908633461762
-100,24,34.2,-0.109456499390023
-100,24,34.3,-0.108496541621587
-100,24,34.4,-0.107854915876161
-100,24,34.5,-0.107432522217456
-100,24,34.6,-0.107169771590594
-100,24,34.7,-0.107029314432419
-100,24,34.8,-0.106986992565989
-100,24,34.9,-0.107026834693368
-100,24,35,-0.107138161804389
-100,24,35.1,-0.107313850594014
-100,24,35.2,-0.107549261268075
-100,24,35.3,-0.107841562465138
-100,24,35.4,-0.108189303524763
-100,24,35.5,-0.108592148399569
-100,24,35.6,-0.109050722408254
-100,24,35.7,-0.109566546267031
-100,24,35.8,-0.110142049028299
-100,24,35.9,-0.11078066841348
-100,24,36,-0.111487070187809
-100,24,36.1,-0.112267559527992
-100,24,36.2,-0.113130844040679
-100,24,36.3,-0.114089511775604
-100,24,36.4,-0.115163118929155
-100,24,36.5,-0.116385342548756
-100,24,36.6,-0.117822967216393
-100,24,36.7,-0.119636458637941
-100,24,36.8,-0.122330909798843
-100,24,36.9,-0.128269750775756
-100,24,37,-0.14766072811149
-100,24,37.1,-0.132655921778377
-100,24,37.2,-0.128123414591831
-100,24,37.3,-0.129068097169656
-100,24,37.4,-0.131230014829407
-100,24,37.5,-0.134054305002206
-100,24,37.6,-0.13756373392079
-100,24,37.7,-0.142060230122918
-100,24,37.8,-0.148325460491673
-100,24,37.9,-0.158595180644305
-100,24,38,-0.181517061191233
-100,24,38.1,-0.275418029026882
-100,24,38.2,-0.658401616623906
-100,24,38.3,-0.241771700124391
-100,24,38.4,-0.189214826126257
-100,24,38.5,-0.182234614057794
-100,24,38.6,-0.184742901361577
-100,24,38.7,-0.191005312693009
-100,24,38.8,-0.199668874115976
-100,24,38.9,-0.210466799021705
-100,24,39,-0.223540188735769
-100,24,39.1,-0.239268728751561
-100,24,39.2,-0.258244900732092
-100,24,39.3,-0.281310012929939
-100,24,39.4,-0.309636861574087
-100,24,39.5,-0.344867933644975
-100,24,39.6,-0.389335395791049
-100,24,39.7,-0.44641138729991
-100,24,39.8,-0.52107255529851
-100,24,39.9,-0.620820203319694
-100,24,40,-0.757180971226166
-100,28,0.1,-4.11768561138182
-100,28,0.2,-4.13226560537919
-100,28,0.3,-4.14835998315795
-100,28,0.4,-4.16674205604428
-100,28,0.5,-4.18743187815972
-100,28,0.6,-4.21015398018915
-100,28,0.7,-4.23448285337508
-100,28,0.8,-4.25987267759613
-100,28,0.9,-4.28566260049265
-100,28,1,-4.31107830935919
-100,28,1.1,-4.33523505341884
-100,28,1.2,-4.35714449563476
-100,28,1.3,-4.37572727176664
-100,28,1.4,-4.38983284711014
-100,28,1.5,-4.39826782021633
-100,28,1.6,-4.3998331169803
-100,28,1.7,-4.39336954192358
-100,28,1.8,-4.37780991908791
-100,28,1.9,-4.35223472477586
-100,28,2,-4.315926892256
-100,28,2.1,-4.26842063105499
-100,28,2.2,-4.20953895279716
-100,28,2.3,-4.13941527230939
-100,28,2.4,-4.05849598352637
-100,28,2.5,-3.9675230680542
-100,28,2.6,-3.86749819629559
-100,28,2.7,-3.75963194966635
-100,28,2.8,-3.64528333679942
-100,28,2.9,-3.52589543509192
-100,28,3,-3.40293275433745
-100,28,3.1,-3.27782495881373
-100,28,3.2,-3.15192018207353
-100,28,3.3,-3.02644964367806
-100,28,3.4,-2.90250388933539
-100,28,3.5,-2.78101987827019
-100,28,3.6,-2.66277741852588
-100,28,3.7,-2.54840307821796
-100,28,3.8,-2.43837961184361
-100,28,3.9,-2.33305906857735
-100,28,4,-2.23267799894852
-100,28,4.1,-2.13737347897504
-100,28,4.2,-2.04719898894171
-100,28,4.3,-1.96213946877118
-100,28,4.4,-1.88212511615761
-100,28,4.5,-1.80704369322516
-100,28,4.6,-1.73675125123159
-100,28,4.7,-1.67108129238085
-100,28,4.8,-1.6098524548854
-100,28,4.9,-1.5528748516375
-100,28,5,-1.49995521402745
-100,28,5.1,-1.45090099814059
-100,28,5.2,-1.40552360856808
-100,28,5.3,-1.36364088317724
-100,28,5.4,-1.3250789715826
-100,28,5.5,-1.28967372279785
-100,28,5.6,-1.25727168434086
-100,28,5.7,-1.2277308004364
-100,28,5.8,-1.20092088358797
-100,28,5.9,-1.17672392363098
-100,28,6,-1.15503428676827
-100,28,6.1,-1.13575885146858
-100,28,6.2,-1.11881711938977
-100,28,6.3,-1.10414133525335
-100,28,6.4,-1.09167664678035
-100,28,6.5,-1.0813813318943
-100,28,6.6,-1.0732271205395
-100,28,6.7,-1.06719963832624
-100,28,6.8,-1.06329900069635
-100,28,6.9,-1.06154058871235
-100,28,7,-1.06195604295532
-100,28,7.1,-1.06459451707376
-100,28,7.2,-1.06952424245903
-100,28,7.3,-1.07683446426047
-100,28,7.4,-1.08663782571881
-100,28,7.5,-1.0990732957365
-100,28,7.6,-1.11430976002937
-100,28,7.7,-1.13255042973647
-100,28,7.8,-1.15403826802699
-100,28,7.9,-1.17906269823062
-100,28,8,-1.20796795006037
-100,28,8.1,-1.24116353529798
-100,28,8.2,-1.27913755553885
-100,28,8.3,-1.32247388795558
-100,28,8.4,-1.37187488012984
-100,28,8.5,-1.42819225073421
-100,28,8.6,-1.49247094414909
-100,28,8.7,-1.5660148864617
-100,28,8.8,-1.65049274468966
-100,28,8.9,-1.74812315916019
-100,28,9,-1.86203265527498
-100,28,9.1,-1.99702722485378
-100,28,9.2,-2.16147275818569
-100,28,9.3,-2.37259710158846
-100,28,9.4,-2.67461583125205
-100,28,9.5,-3.22170042293771
-100,28,9.6,-4.9216109092798
-100,28,9.7,-25.1897501857237
-100,28,9.8,-3.40210057124786
-100,28,9.9,-2.49209195687598
-100,28,10,-2.2492536205997
-100,28,10.1,-1.98924133974434
-100,28,10.2,-1.65572755026844
-100,28,10.3,-1.31009290598928
-100,28,10.4,-1.06631738248552
-100,28,10.5,-1.05491491841494
-100,28,10.6,-1.40896350044942
-100,28,10.7,-2.28658874609388
-100,28,10.8,-3.93126053789988
-100,28,10.9,-6.76845581774256
-100,28,11,-11.2883634040352
-100,28,11.1,-13.2884211114307
-100,28,11.2,-8.87309022788588
-100,28,11.3,-5.5106517510025
-100,28,11.4,-3.44299815534151
-100,28,11.5,-2.1486471275946
-100,28,11.6,-1.35281986475182
-100,28,11.7,-0.951031094817303
-100,28,11.8,-0.98450152582275
-100,28,11.9,-1.68335041805527
-100,28,12,-3.52500540061672
-100,28,12.1,-6.99257457070955
-100,28,12.2,-10.4191551528354
-100,28,12.3,-9.1107602698473
-100,28,12.4,-6.63266449772162
-100,28,12.5,-4.94948220446215
-100,28,12.6,-3.85925626986173
-100,28,12.7,-3.12344792795257
-100,28,12.8,-2.60432495477289
-100,28,12.9,-2.22447689803406
-100,28,13,-1.93873327837625
-100,28,13.1,-1.71950443080835
-100,28,13.2,-1.54906213353132
-100,28,13.3,-1.41514937342262
-100,28,13.4,-1.30826665979951
-100,28,13.5,-1.22019448732806
-100,28,13.6,-1.14392723127296
-100,28,13.7,-1.07466197389522
-100,28,13.8,-1.01037640282146
-100,28,13.9,-0.951037140169661
-100,28,14,-0.897226360916355
-100,28,14.1,-0.849284807228783
-100,28,14.2,-0.807128721379303
-100,28,14.3,-0.770380274770308
-100,28,14.4,-0.738534721641664
-100,28,14.5,-0.711073032530148
-100,28,14.6,-0.687519515310094
-100,28,14.7,-0.667464740248463
-100,28,14.8,-0.65057079612882
-100,28,14.9,-0.636569203061223
-100,28,15,-0.625257028267827
-100,28,15.1,-0.616494161749709
-100,28,15.2,-0.610203652615121
-100,28,15.3,-0.606377023241889
-100,28,15.4,-0.605087531034505
-100,28,15.5,-0.606516991217904
-100,28,15.6,-0.611007720065041
-100,28,15.7,-0.619165039379671
-100,28,15.8,-0.63207080576983
-100,28,15.9,-0.651766233861986
-100,28,16,-0.68247312193704
-100,28,16.1,-0.734193431786508
-100,28,16.2,-0.835908633977418
-100,28,16.3,-1.10347526568553
-100,28,16.4,-2.3640537765202
-100,28,16.5,-6.24278034980815
-100,28,16.6,-1.52201519684194
-100,28,16.7,-0.976569311253861
-100,28,16.8,-0.865790538289389
-100,28,16.9,-0.8459467431736
-100,28,17,-0.857124710740663
-100,28,17.1,-0.88249647747903
-100,28,17.2,-0.91569886298675
-100,28,17.3,-0.954199812492088
-100,28,17.4,-0.999111521115893
-100,28,17.5,-1.06045195309516
-100,28,17.6,-1.17469324012766
-100,28,17.7,-1.45461592420728
-100,28,17.8,-2.20852035553191
-100,28,17.9,-4.10018675078417
-100,28,18,-7.96508667871328
-100,28,18.1,-13.1333123727581
-100,28,18.2,-12.6903932858444
-100,28,18.3,-9.37680143170959
-100,28,18.4,-7.03749178976849
-100,28,18.5,-5.44498669165547
-100,28,18.6,-4.30959926660667
-100,28,18.7,-3.47327510616065
-100,28,18.8,-2.84482229569053
-100,28,18.9,-2.36649251727439
-100,28,19,-1.99938247860989
-100,28,19.1,-1.71659193553649
-100,28,19.2,-1.49973908403423
-100,28,19.3,-1.3373710078509
-100,28,19.4,-1.22529506458045
-100,28,19.5,-1.17089601680205
-100,28,19.6,-1.21106520986388
-100,28,19.7,-1.49833029080174
-100,28,19.8,-2.95207367858544
-100,28,19.9,-22.2217676681628
-100,28,20,-3.19780847741709
-100,28,20.1,-1.36644943358672
-100,28,20.2,-0.923179944715339
-100,28,20.3,-0.747047085376645
-100,28,20.4,-0.657223234737154
-100,28,20.5,-0.605785202806341
-100,28,20.6,-0.576206489446746
-100,28,20.7,-0.562266258728455
-100,28,20.8,-0.562334194790243
-100,28,20.9,-0.577890303681369
-100,28,21,-0.613947650500146
-100,28,21.1,-0.681472130278035
-100,28,21.2,-0.803987169158053
-100,28,21.3,-1.03594209970706
-100,28,21.4,-1.51981440038578
-100,28,21.5,-2.67853122300871
-100,28,21.6,-5.50860070654031
-100,28,21.7,-6.12394956841777
-100,28,21.8,-2.95611091600758
-100,28,21.9,-1.57891123468164
-100,28,22,-1.03183033436975
-100,28,22.1,-0.785466942537918
-100,28,22.2,-0.667355241132075
-100,28,22.3,-0.616146097338714
-100,28,22.4,-0.609473506909086
-100,28,22.5,-0.642917991079528
-100,28,22.6,-0.725717391273534
-100,28,22.7,-0.886757273854428
-100,28,22.8,-1.19841375901058
-100,28,22.9,-1.85617494454659
-100,28,23,-3.48196571425696
-100,28,23.1,-8.43225096837286
-100,28,23.2,-11.3727602626088
-100,28,23.3,-4.39490914291535
-100,28,23.4,-2.19879621366692
-100,28,23.5,-1.43622450770846
-100,28,23.6,-1.30036098065351
-100,28,23.7,-0.776975791402906
-100,28,23.8,-0.470037279095319
-100,28,23.9,-0.375597435976506
-100,28,24,-0.325075067010612
-100,28,24.1,-0.293503132011917
-100,28,24.2,-0.274314143331778
-100,28,24.3,-0.266496334130856
-100,28,24.4,-0.27483040423509
-100,28,24.5,-0.321381579096999
-100,28,24.6,-0.50411183483558
-100,28,24.7,-0.633461849356644
-100,28,24.8,-0.553726369826013
-100,28,24.9,-1.2946190719499
-100,28,25,-2.01996183625084
-100,28,25.1,-0.833204015965191
-100,28,25.2,-0.515470030142896
-100,28,25.3,-0.427258907601331
-100,28,25.4,-0.428560897586518
-100,28,25.5,-0.52645790639389
-100,28,25.6,-0.871636287364783
-100,28,25.7,-1.18256882843493
-100,28,25.8,-0.550256437545542
-100,28,25.9,-5.89739201546345
-100,28,26,-0.886844249002821
-100,28,26.1,-0.350529478789003
-100,28,26.2,-0.236432914987671
-100,28,26.3,-0.197492258618016
-100,28,26.4,-0.19676362072887
-100,28,26.5,-0.363161507515224
-100,28,26.6,-0.402731006344094
-100,28,26.7,-0.207000179200601
-100,28,26.8,-0.171457372225536
-100,28,26.9,-0.153366827876843
-100,28,27,-0.145105822595822
-100,28,27.1,-0.148358938043468
-100,28,27.2,-0.135059770067917
-100,28,27.3,-0.130245157747434
-100,28,27.4,-0.127299153206349
-100,28,27.5,-0.124956577082467
-100,28,27.6,-0.122978783564547
-100,28,27.7,-0.121265156947748
-100,28,27.8,-0.11975803130015
-100,28,27.9,-0.118419873995997
-100,28,28,-0.117224716746058
-100,28,28.1,-0.116154036619637
-100,28,28.2,-0.115194494522778
-100,28,28.3,-0.114336609283654
-100,28,28.4,-0.113573971566703
-100,28,28.5,-0.112902809575925
-100,28,28.6,-0.112321817678934
-100,28,28.7,-0.111832216868244
-100,28,28.8,-0.111438060007313
-100,28,28.9,-0.111146840577429
-100,28,29,-0.110970525711662
-100,28,29.1,-0.110927233290473
-100,28,29.2,-0.111043946389788
-100,28,29.3,-0.111360981485657
-100,28,29.4,-0.111939561679463
-100,28,29.5,-0.112875162405215
-100,28,29.6,-0.114322197258831
-100,28,29.7,-0.116542470400736
-100,28,29.8,-0.120007479756992
-100,28,29.9,-0.125635093393226
-100,28,30,-0.135405285360763
-100,28,30.1,-0.154232158837945
-100,28,30.2,-0.197018785284191
-100,28,30.3,-0.324385652414914
-100,28,30.4,-0.844304411691287
-100,28,30.5,-0.897161685910006
-100,28,30.6,-0.333293578930144
-100,28,30.7,-0.196736016597903
-100,28,30.8,-0.152337410762543
-100,28,30.9,-0.133248866852546
-100,28,31,-0.123525296330724
-100,28,31.1,-0.118028999693227
-100,28,31.2,-0.114729688259181
-100,28,31.3,-0.112705443132317
-100,28,31.4,-0.111496491991543
-100,28,31.5,-0.110860953787333
-100,28,31.6,-0.110671762703036
-100,28,31.7,-0.110870332218617
-100,28,31.8,-0.111446232580008
-100,28,31.9,-0.112431155405837
-100,28,32,-0.113903496922634
-100,28,32.1,-0.116004756867501
-100,28,32.2,-0.118974296623377
-100,28,32.3,-0.123218748040911
-100,28,32.4,-0.129455081050421
-100,28,32.5,-0.139027050504253
-100,28,32.6,-0.154679058707836
-100,28,32.7,-0.182724494188075
-100,28,32.8,-0.240388488878539
-100,28,32.9,-0.388703712480765
-100,28,33,-0.961182823629521
-100,28,33.1,-4.09629073627776
-100,28,33.2,-1.35103735371843
-100,28,33.3,-0.507001730991587
-100,28,33.4,-0.987248187387357
-100,28,33.5,-0.660305501789376
-100,28,33.6,-0.240973063110748
-100,28,33.7,-0.178733301983501
-100,28,33.8,-0.154158888031037
-100,28,33.9,-0.141104592944719
-100,28,34,-0.133151373711903
-100,28,34.1,-0.127914735962511
-100,28,34.2,-0.124294435729487
-100,28,34.3,-0.121711026858514
-100,28,34.4,-0.11983095082501
-100,28,34.5,-0.118449537850213
-100,28,34.6,-0.117435093132607
-100,28,34.7,-0.116699812506664
-100,28,34.8,-0.116183655957388
-100,28,34.9,-0.11584496613831
-100,28,35,-0.115654827027188
-100,28,35.1,-0.115593624130731
-100,28,35.2,-0.115648991334088
-100,28,35.3,-0.115814717227201
-100,28,35.4,-0.116090418141934
-100,28,35.5,-0.116481960424709
-100,28,35.6,-0.117002795802941
-100,28,35.7,-0.117676633663637
-100,28,35.8,-0.118542337126435
-100,28,35.9,-0.119662864988051
-100,28,36,-0.121142142991185
-100,28,36.1,-0.123158679981381
-100,28,36.2,-0.12603768148478
-100,28,36.3,-0.130421346752352
-100,28,36.4,-0.137725137571954
-100,28,36.5,-0.151589085448835
-100,28,36.6,-0.183777219078274
-100,28,36.7,-0.288661419962723
-100,28,36.8,-0.795325656137144
-100,28,36.9,-0.537259706834557
-100,28,37,-0.226739826873489
-100,28,37.1,-0.163046982131368
-100,28,37.2,-0.142839496808683
-100,28,37.3,-0.134756609118231
-100,28,37.4,-0.131399067174706
-100,28,37.5,-0.130475148453307
